symbol,companyName,logo_url
NASDAQ:LPLA,LPL Financial Holdings Inc.,https://s3-symbol-logo.tradingview.com/lpl-finl.svg
NASDAQ:LPRO,Open Lending Corporation,https://s3-symbol-logo.tradingview.com/open-lending.svg
NASDAQ:LPSN,"LivePerson, Inc.",https://s3-symbol-logo.tradingview.com/liveperson.svg
NASDAQ:LPTH,"LightPath Technologies, Inc.",https://s3-symbol-logo.tradingview.com/lightpath-technologies.svg
NASDAQ:LPTX,"Leap Therapeutics, Inc.",https://s3-symbol-logo.tradingview.com/leap-therapeutics.svg
NYSE:LPX,Louisiana-Pacific Corporation,https://s3-symbol-logo.tradingview.com/louisiana-pacific.svg
NASDAQ:LQDA,Liquidia Corporation,https://s3-symbol-logo.tradingview.com/liquidia.svg
NASDAQ:LQDT,"Liquidity Services, Inc.",https://s3-symbol-logo.tradingview.com/liquidity-services.svg
NASDAQ:LRCX,Lam Research Corporation,https://s3-symbol-logo.tradingview.com/lam-research.svg
NASDAQ:LRHC,La Rosa Holdings Corp.,https://image-util.benzinga.com/api/v2/logos/file/image/1879403/mark_composite_light__c0142df9ddf92b4faed345fce300adfe.png?height=60&max_width=&width=60&x-bz-cred=sb~QmCifaEKOdC8niGPOfzPbsvgzHO8bDibnqBdR_cRomTBnTfo30PQPB87Zn-5qgbED8F2Feo-qaGZCliJkxKRqa7RkvegMRFi3vApBAClo3BgD8K4J4oF_4I7oRHrPbG--ozNm5jl0_slK9pemy07XAFQJQjn&x-bz-exp=1753422077&x-bz-security-isin=US50172T2024&x-bz-security-symbol=LRHC&x-bz-signature=5232a1f2288694d7a90a845683b034819e224bb8fbaef74a2cf5fcd7f2f463a9
NASDAQ:LRMR,"Larimar Therapeutics, Inc.",https://s3-symbol-logo.tradingview.com/larimar-therapeutics.svg
NYSE:LRN,"Stride, Inc.",https://s3-symbol-logo.tradingview.com/k12.svg
NASDAQ:LSAK,"Lesaka Technologies, Inc.",https://s3-symbol-logo.tradingview.com/lesakatech.svg
NASDAQ:LSB,"LakeShore Biopharma Co., Ltd",https://s3-symbol-logo.tradingview.com/ys-biopharma-co-ltd.svg
NASDAQ:LSBK,"Lake Shore Bancorp, Inc.",https://s3-symbol-logo.tradingview.com/lake-shore-bancorp-inc.svg
NASDAQ:LSCC,Lattice Semiconductor Corporation,https://s3-symbol-logo.tradingview.com/lattice-semiconductor.svg
NASDAQ:LSE,"Leishen Energy Holding Co., Ltd.",https://s3-symbol-logo.tradingview.com/leishen-energy-co-ltd.svg
AMEX:LSF,"Laird Superfood, Inc.",https://s3-symbol-logo.tradingview.com/laird-superfood.svg
NASDAQ:LSH,Lakeside Holding Limited,https://s3-symbol-logo.tradingview.com/lakeside-limited.svg
NASDAQ:LSTA,"Lisata Therapeutics, Inc.",https://s3-symbol-logo.tradingview.com/lisata-therapeutics.svg
NASDAQ:LSTR,"Landstar System, Inc.",https://s3-symbol-logo.tradingview.com/landstar-systems.svg
NASDAQ:LTBR,Lightbridge Corporation,https://s3-symbol-logo.tradingview.com/lightbridge.svg
NYSE:LTH,"Life Time Group Holdings, Inc.",https://s3-symbol-logo.tradingview.com/life-time-group.svg
NASDAQ:LTRN,Lantern Pharma Inc.,https://s3-symbol-logo.tradingview.com/lantern-pharma.svg
NASDAQ:LTRX,"Lantronix, Inc.",https://s3-symbol-logo.tradingview.com/lantronix.svg
NASDAQ:LUCD,Lucid Diagnostics Inc.,https://s3-symbol-logo.tradingview.com/lucid-diagnostics.svg
NYSE:LUCK,Lucky Strike Entertainment Corporation,https://s3-symbol-logo.tradingview.com/bowlero.svg
NASDAQ:LUCY,"Innovative Eyewear, Inc.",https://s3-symbol-logo.tradingview.com/innovative-eyewear.svg
AMEX:LUD,Luda Technology Group Limited,https://s3-symbol-logo.tradingview.com/luda-technology-limited.svg
NASDAQ:LULU,lululemon athletica inc.,https://s3-symbol-logo.tradingview.com/lululemon-athletica.svg
NYSE:LUMN,"Lumen Technologies, Inc.",https://s3-symbol-logo.tradingview.com/lumen.svg
NASDAQ:LUNG,Pulmonx Corporation,https://s3-symbol-logo.tradingview.com/pulmonx.svg
NASDAQ:LUNR,"Intuitive Machines, Inc.",https://s3-symbol-logo.tradingview.com/intuitive-machines.svg
NYSE:LUV,Southwest Airlines Company,https://s3-symbol-logo.tradingview.com/southwest.svg
NASDAQ:LVLU,"Lulu's Fashion Lounge Holdings, Inc.",https://image-util.benzinga.com/api/v2/logos/file/image/1780201/mark_composite_light__884a92085263e559205c5803a66818f0.png?height=60&max_width=&width=60&x-bz-cred=sb~P9DzsYgkHaKZZd0IZN7yyfaGmjIRn8z-DyBX8kLjr8suWVGAn0H_CAFLjmZmsZjKLmtu1gJA8QwusOWz_Riwt4_59604Xd-TpL8CkCNVJTt293o7NiifXLYYVQT3tz0d5HG4S_4ZN8zovJcD2XXHpmM_TqaF&x-bz-exp=1753422082&x-bz-security-isin=US55003A2078&x-bz-security-symbol=LVLU&x-bz-signature=5f72c0662dab7fb3d844256490145d743d2892a5568b592e2343a0cb230d0617
NASDAQ:LVO,"LiveOne, Inc.",https://s3-symbol-logo.tradingview.com/liveone.svg
NASDAQ:LVRO,Lavoro Limited,https://s3-symbol-logo.tradingview.com/lavoro-limited.svg
NYSE:LVS,Las Vegas Sands Corp.,https://s3-symbol-logo.tradingview.com/las-vegas-sands.svg
NASDAQ:LVTX,LAVA Therapeutics N.V.,https://s3-symbol-logo.tradingview.com/lava-therapeutics-nv.svg
NYSE:LVWR,"LiveWire Group, Inc.",https://s3-symbol-logo.tradingview.com/livewire.svg
NYSE:LW,"Lamb Weston Holdings, Inc.",https://s3-symbol-logo.tradingview.com/lamb-weston-hldgs.svg
NASDAQ:LWAY,"Lifeway Foods, Inc.",https://s3-symbol-logo.tradingview.com/lifeway-foods.svg
NASDAQ:LWLG,"Lightwave Logic, Inc.",https://s3-symbol-logo.tradingview.com/lightwave-logic.svg
NASDAQ:LXEO,"Lexeo Therapeutics, Inc.",https://s3-symbol-logo.tradingview.com/lexeo-therapeutics.svg
NYSE:LXFR,Luxfer Holdings PLC,https://s3-symbol-logo.tradingview.com/luxfer-plc.svg
NASDAQ:LXRX,"Lexicon Pharmaceuticals, Inc.",https://s3-symbol-logo.tradingview.com/lexicon-pharmaceuticals.svg
NYSE:LXU,"LSB Industries, Inc.",https://s3-symbol-logo.tradingview.com/lsb-industries.svg
NYSE:LYB,LyondellBasell Industries NV,https://s3-symbol-logo.tradingview.com/lyondellbasell.svg
NASDAQ:LYEL,"Lyell Immunopharma, Inc.",https://image-util.benzinga.com/api/v2/logos/file/image/1806952/mark_composite_light__08907931775952a66e0c397352a4bf74.png?height=60&max_width=&width=60&x-bz-cred=sb~7td2RycvyaKv3CwIuXOUyX6ncujc4EQXFBfjlt0W1FRWgOx7azW2_hDrAEMJKxVP7yPhGU5GK5EjuXcfywQUqzchDI2PWBwtY7f05C_iqcucNJtGs4wZsSTONRE1FvYPEPjydhXdc8kAyQZnvFskEew8b9q9&x-bz-exp=1753422087&x-bz-security-isin=US55083R2031&x-bz-security-symbol=LYEL&x-bz-signature=03f42ff0416798dca487e44bf05914622b7af90dd1d68dc82e1be236a8a1eca9
NASDAQ:LYFT,"Lyft, Inc.",https://s3-symbol-logo.tradingview.com/lyft.svg
NASDAQ:LYRA,"Lyra Therapeutics, Inc.",https://image-util.benzinga.com/api/v2/logos/file/image/1327273/mark_composite_light__a9773adebffb16d782002e9c6870fc68.png?height=60&max_width=&width=60&x-bz-cred=sb~Daem9y4pGuX1ILhAsAogCSCL61heKqKVa-i-0lrqbpcGxi2Xfp5mXOd2gXdUACQTaPR4wMF6wq8WRcO712a86auC2wxhuJKadBbQyKqL5FrsS-9wHWoU4gSKPu-dZ86ztlHYvnNoDOUCJTLaFcdKeWLz68Fv&x-bz-exp=1753422092&x-bz-security-isin=US55234L2043&x-bz-security-symbol=LYRA&x-bz-signature=26309536bac2aaffb89f8a3c64019bde40c36ecbd922adaab872b182238e9a78
NASDAQ:LYTS,LSI Industries Inc.,https://s3-symbol-logo.tradingview.com/lsi-industries.svg
NYSE:LYV,"Live Nation Entertainment, Inc.",https://s3-symbol-logo.tradingview.com/live-nation.svg
NASDAQ:LZ,"LegalZoom.com, Inc.",https://s3-symbol-logo.tradingview.com/legalzoom.svg
NYSE:LZB,La-Z-Boy Incorporated,https://s3-symbol-logo.tradingview.com/la-z-boy.svg
NYSE:LZM,Lifezone Metals Limited,https://s3-symbol-logo.tradingview.com/lifezone-metals-limited.svg
NASDAQ:LZMH,LZ Technology Holdings Limited,https://s3-symbol-logo.tradingview.com/lz-technology-limited.svg
NYSE:M,Macy's Inc,https://s3-symbol-logo.tradingview.com/macy-s.svg
NYSE:MA,Mastercard Incorporated,https://s3-symbol-logo.tradingview.com/mastercard.svg
NASDAQ:MAAS,Maase Inc.,https://image-util.benzinga.com/api/v2/logos/file/image/1750264/mark_composite_light__7a98c558ba553c9dff6d4c4e6609209c.png?height=60&max_width=&width=60&x-bz-cred=sb~e19DtHbxJVV4kyHvXMTlUFxoKVpq4vsHCOTHFGu2dltyVUTwWUf39YiIaGgR3WN_zvOUpoP6d6jsE7hTGrtyCp-KFQrXeMrDKM3aEDJqFx6vxIysMpXiGwki5dOzFSMTB6Xrz3-kbTSf4WFtmoaGf6Fz86-4&x-bz-exp=1753422097&x-bz-security-isin=KYG4453R1157&x-bz-security-symbol=MAAS&x-bz-signature=614463a90c02588e75d5dc1663890f7d1bff145079273b021797e09dfccfc8bd
NASDAQ:MACI,Melar Acquisition Corp. I,https://s3-symbol-logo.tradingview.com/melar-acquisition-i.svg
NYSE:MAGN,Magnera Corporation,https://s3-symbol-logo.tradingview.com/glatfelter.svg
AMEX:MAIA,"MAIA Biotechnology, Inc.",https://s3-symbol-logo.tradingview.com/maia-biotechnology.svg
NYSE:MAIN,Main Street Capital Corporation,https://s3-symbol-logo.tradingview.com/main-street-capital-corporation.svg
NASDAQ:MAMA,"Mama's Creations, Inc.",https://s3-symbol-logo.tradingview.com/mamamancini-s.svg
NASDAQ:MAMK,MaxsMaking Inc.,https://image-util.benzinga.com/api/v2/logos/file/image/VGG6053R1064/mark_composite_light__368057a4c9c6e4ad63267ca879ebcb40.png?height=60&max_width=&width=60&x-bz-cred=sb~16NgCOnpN8sVbh4QwGh1_1sI3vN4DMZ38rDYzMCDW443_wue7ces0pXJBTH5FuVrELKIthQ4bGp0KpKDkj-HI1EKy5vVj1k0VKvXh5WjXZWRkpLxF_B6bSbRW3-12AhOhv3lvKMmIi5wmDb42u-sqgmjaU7R&x-bz-exp=1753422102&x-bz-security-isin=VGG6053R1064&x-bz-security-symbol=MAMK&x-bz-signature=4e9a4832402a881602acd1bf4b1f92b8f5cb5aac2e37de8e3f71945b63f45d0f
NASDAQ:MAMO,Massimo Group,https://s3-symbol-logo.tradingview.com/massimo.svg
NYSE:MAN,ManpowerGroup,https://s3-symbol-logo.tradingview.com/manpowergroup.svg
NASDAQ:MANH,"Manhattan Associates, Inc.",https://s3-symbol-logo.tradingview.com/manhattan-associates.svg
NYSE:MANU,Manchester,https://s3-symbol-logo.tradingview.com/manchester-united-plc-new.svg
NASDAQ:MAPS,"WM Technology, Inc.",https://s3-symbol-logo.tradingview.com/wm-technology.svg
NASDAQ:MAR,Marriott International,https://s3-symbol-logo.tradingview.com/marriott.svg
NASDAQ:MARA,"MARA Holdings, Inc.",https://s3-symbol-logo.tradingview.com/marathon-digital-holdings.svg
NASDAQ:MARPS,Marine Petroleum Trust,https://s3-symbol-logo.tradingview.com/marine-petroleum-trust.svg
NYSE:MAS,Masco Corporation,https://s3-symbol-logo.tradingview.com/masco.svg
NASDAQ:MASI,Masimo Corporation,https://s3-symbol-logo.tradingview.com/masimo.svg
NASDAQ:MASK,3 E Network Technology Group Ltd,https://s3-symbol-logo.tradingview.com/3-e-network-technology-ltd.svg
NASDAQ:MASS,908 Devices Inc.,https://s3-symbol-logo.tradingview.com/908-devices.svg
NASDAQ:MAT,"Mattel, Inc.",https://s3-symbol-logo.tradingview.com/mattel.svg
NASDAQ:MATH,Metalpha Technology Holding Limited,https://s3-symbol-logo.tradingview.com/metalpha-technology-limited.svg
NYSE:MATV,"Mativ Holdings, Inc.",https://s3-symbol-logo.tradingview.com/mativ.svg
NASDAQ:MATW,Matthews International Corporation,https://s3-symbol-logo.tradingview.com/matthews.svg
NYSE:MATX,"Matson, Inc.",https://s3-symbol-logo.tradingview.com/matson.svg
NYSE:MAX,"MediaAlpha, Inc.",https://s3-symbol-logo.tradingview.com/mediaalpha.svg
NASDAQ:MAXN,"Maxeon Solar Technologies, Ltd.",https://s3-symbol-logo.tradingview.com/maxeon-solar-technologies.svg
NASDAQ:MAYA,Maywood Acquisition Corp.,https://s3-symbol-logo.tradingview.com/maywood-acquisition.svg
NASDAQ:MAYS,"J. W. Mays, Inc.",https://s3-symbol-logo.tradingview.com/j-w-mays.svg
NASDAQ:MAZE,"Maze Therapeutics, Inc.",https://s3-symbol-logo.tradingview.com/maze-therapeutics.svg
NASDAQ:MB,MasterBeef Group,https://s3-symbol-logo.tradingview.com/masterbeef.svg
NASDAQ:MBAV,M3-Brigade Acquisition V Corp.,https://s3-symbol-logo.tradingview.com/m3-brigade-acquisition-v.svg
NASDAQ:MBBC,"Marathon Bancorp, Inc.",https://s3-symbol-logo.tradingview.com/marathon-bancorp.svg
NYSE:MBC,"MasterBrand, Inc.",https://s3-symbol-logo.tradingview.com/masterbrand.svg
NASDAQ:MBCN,Middlefield Banc Corp.,https://s3-symbol-logo.tradingview.com/middlefield-banc.svg
NYSE:MBI,MBIA Inc.,https://s3-symbol-logo.tradingview.com/mbia.svg
NASDAQ:MBIN,Merchants Bancorp,https://s3-symbol-logo.tradingview.com/merchants-bancorp.svg
NASDAQ:MBIO,"Mustang Bio, Inc.",https://s3-symbol-logo.tradingview.com/mustang-bio.svg
NASDAQ:MBLY,Mobileye Global Inc.,https://s3-symbol-logo.tradingview.com/mobileye-global.svg
NASDAQ:MBOT,Microbot Medical Inc.,https://s3-symbol-logo.tradingview.com/microbot-medical.svg
NASDAQ:MBRX,"Moleculin Biotech, Inc.",https://s3-symbol-logo.tradingview.com/moleculin-biotech.svg
NASDAQ:MBUU,"Malibu Boats, Inc.",https://s3-symbol-logo.tradingview.com/malibu-boats.svg
NASDAQ:MBWM,Mercantile Bank Corporation,https://s3-symbol-logo.tradingview.com/mercantile-bank.svg
NASDAQ:MBX,"MBX Biosciences, Inc.",https://s3-symbol-logo.tradingview.com/mbx-biosciences.svg
NYSE:MC,Moelis & Company,https://s3-symbol-logo.tradingview.com/moelis-and-company.svg
NYSE:MCB,Metropolitan Bank Holding Corp.,https://s3-symbol-logo.tradingview.com/metropolitan-bank.svg
NASDAQ:MCBS,"MetroCity Bankshares, Inc.",https://s3-symbol-logo.tradingview.com/metrocity-bankshares.svg
NYSE:MCD,McDonald's Corporation,https://s3-symbol-logo.tradingview.com/mcdonalds.svg
NASDAQ:MCFT,"MasterCraft Boat Holdings, Inc.",https://s3-symbol-logo.tradingview.com/mastercraft-boat.svg
NASDAQ:MCHP,Microchip Technology Incorporated,https://s3-symbol-logo.tradingview.com/microchip-technology.svg
NASDAQ:MCHX,"Marchex, Inc.",https://s3-symbol-logo.tradingview.com/marchex.svg
NYSE:MCK,McKesson Corporation,https://s3-symbol-logo.tradingview.com/mckesson.svg
NYSE:MCO,Moody's Corporation,https://s3-symbol-logo.tradingview.com/moodys.svg
NASDAQ:MCRB,"Seres Therapeutics, Inc.",https://s3-symbol-logo.tradingview.com/seres-therapeutics.svg
NASDAQ:MCRI,"Monarch Casino & Resort, Inc.",https://s3-symbol-logo.tradingview.com/monarch-casino-and-resort.svg
AMEX:MCRP,Micropolis Holding Company,https://s3-symbol-logo.tradingview.com/micropolis-company.svg
NYSE:MCS,Marcus Corporation (The),https://s3-symbol-logo.tradingview.com/marcus-the.svg
NASDAQ:MCTR,CTRL Group Limited,https://s3-symbol-logo.tradingview.com/ctrl-limited.svg
NASDAQ:MCVT,"Mill City Ventures III, Ltd.",https://s3-symbol-logo.tradingview.com/mill-city-ventures-iii-ltd.svg
NASDAQ:MCW,"Mister Car Wash, Inc.",https://s3-symbol-logo.tradingview.com/mister-car-wash.svg
NYSE:MCY,Mercury General Corporation,https://s3-symbol-logo.tradingview.com/mercury-general-corp.svg
NYSE:MD,"Pediatrix Medical Group, Inc.",https://s3-symbol-logo.tradingview.com/mednax.svg
NASDAQ:MDAI,"Spectral AI, Inc.",https://s3-symbol-logo.tradingview.com/spectral-ai.svg
NASDAQ:MDB,"MongoDB, Inc.",https://s3-symbol-logo.tradingview.com/mongodb.svg
NASDAQ:MDBH,"MDB Capital Holdings, LLC",https://s3-symbol-logo.tradingview.com/mdb-capital-llc.svg
NASDAQ:MDCX,Medicus Pharma Ltd.,https://s3-symbol-logo.tradingview.com/medicus-pharma-ltd.svg
NASDAQ:MDGL,"Madrigal Pharmaceuticals, Inc.",https://s3-symbol-logo.tradingview.com/madrigal-pharmaceuticals-inc.svg
NASDAQ:MDIA,Mediaco Holding Inc.,https://s3-symbol-logo.tradingview.com/mediaco.svg
NASDAQ:MDLZ,"Mondelez International, Inc.",https://s3-symbol-logo.tradingview.com/mondelez.svg
NYSE:MDT,Medtronic plc.,https://s3-symbol-logo.tradingview.com/medtronic.svg
NYSE:MDU,"MDU Resources Group, Inc.",https://s3-symbol-logo.tradingview.com/mdu-resources.svg
NASDAQ:MDWD,MediWound Ltd.,https://s3-symbol-logo.tradingview.com/mediwound-ltd.svg
NASDAQ:MDXG,"MiMedx Group, Inc",https://s3-symbol-logo.tradingview.com/mimedx.svg
NASDAQ:MDXH,MDxHealth SA,https://s3-symbol-logo.tradingview.com/mdxhealth.svg
NYSE:MEC,"Mayville Engineering Company, Inc.",https://s3-symbol-logo.tradingview.com/mayville-engineering-company.svg
NYSE:MED,MEDIFAST INC,https://s3-symbol-logo.tradingview.com/medifast.svg
NASDAQ:MEDP,"Medpace Holdings, Inc.",https://s3-symbol-logo.tradingview.com/medpace-holdings.svg
NYSE:MEG,"Montrose Environmental Group, Inc.",https://s3-symbol-logo.tradingview.com/montrose-environmental.svg
NASDAQ:MEGL,Magic Empire Global Limited,https://s3-symbol-logo.tradingview.com/magic-empire-global-limited.svg
NYSE:MEI,"Methode Electronics, Inc.",https://s3-symbol-logo.tradingview.com/methode-electronics.svg
NASDAQ:MEIP,"MEI Pharma, Inc.",https://s3-symbol-logo.tradingview.com/mei-pharma.svg
NASDAQ:MELI,"MercadoLibre, Inc.",https://s3-symbol-logo.tradingview.com/mercadolibre.svg
NASDAQ:MENS,Jyong Biotech Ltd.,https://image-util.benzinga.com/api/v2/logos/file/image/KYG831161065/mark_composite_light__e9f91386c9afee1487c2985938657e15.png?height=60&max_width=&width=60&x-bz-cred=sb~zlVHVR8WnU2dHyWmbkACkfXrKJ4NdAj9No34n6xjDfhlpkMyN3E8USy3PSKT7VTm16JUbBlFUptFSvI1ChiCSckZw0djnl8rSS8L-Sa9YLNmqc2lub9WtNM48hi2LcbWnGs0SE0REXld_yakM3Ppd2uWSe8a&x-bz-exp=1753422108&x-bz-security-isin=KYG831161065&x-bz-security-symbol=MENS&x-bz-signature=1254b14e5a9dcd8082d9f393b55d1bc288dfcbbd39d7615411d0854f46bdf7a3
NASDAQ:MERC,Mercer International Inc.,https://s3-symbol-logo.tradingview.com/mercer-international.svg
NASDAQ:MESA,"Mesa Air Group, Inc.",https://s3-symbol-logo.tradingview.com/mesa-air-group.svg
NYSE:MET,"MetLife, Inc.",https://s3-symbol-logo.tradingview.com/metlife.svg
NASDAQ:META,"Meta Platforms, Inc.",https://s3-symbol-logo.tradingview.com/meta-platforms.svg
NASDAQ:METC,"Ramaco Resources, Inc.",https://s3-symbol-logo.tradingview.com/ramaco-resources.svg
NASDAQ:MFH,Mercurity Fintech Holding Inc. - American,https://s3-symbol-logo.tradingview.com/mercurity-fintech-american.svg
NASDAQ:MFI,mF International Limited,https://image-util.benzinga.com/api/v2/logos/file/image/1940941/mark_composite_light__9157bf180f03bab007c6274d650df31e.png?height=60&max_width=&width=60&x-bz-cred=sb~snTJ0jesMOZbck4YxvlS8gq-BQSwJ3Yb8kJ4P1tC9YZxNVST38Q70tSDII-M-bSfrKEAFs6hzLiK9_kiFEiz0HKY1c-7Ku9oj8O9kKxh2uFYnl2ZMX1ExFFfQ6-X_TLXl_NcMBG7kPCtY0j_XvGnZGAc479f&x-bz-exp=1753422112&x-bz-security-isin=VGG6065C1216&x-bz-security-symbol=MFI&x-bz-signature=1f9d1c4162f4491276fe3c30fe5629334ef80e39e2b89f95029c65e147d37fa7
NASDAQ:MFIN,Medallion Financial Corp.,https://s3-symbol-logo.tradingview.com/medallion-financial.svg
NYSE:MG,Mistras Group Inc,https://s3-symbol-logo.tradingview.com/mistras.svg
NASDAQ:MGEE,MGE Energy Inc.,https://s3-symbol-logo.tradingview.com/mge-energy.svg
NASDAQ:MGIH,Millennium Group International Holdings Limited,https://s3-symbol-logo.tradingview.com/millennium-international-limited.svg
AMEX:MGLD,"The Marygold Companies, Inc.",https://s3-symbol-logo.tradingview.com/the-marygold-companies.svg
NYSE:MGM,MGM Resorts International,https://s3-symbol-logo.tradingview.com/mgm-resorts.svg
NASDAQ:MGNI,"Magnite, Inc.",https://s3-symbol-logo.tradingview.com/magnite.svg
NASDAQ:MGNX,"MacroGenics, Inc.",https://s3-symbol-logo.tradingview.com/macrogenics.svg
NASDAQ:MGPI,"MGP Ingredients, Inc.",https://s3-symbol-logo.tradingview.com/mgp-ingredients-new.svg
NASDAQ:MGRC,McGrath RentCorp,https://s3-symbol-logo.tradingview.com/mcgrath-rentcorp.svg
NASDAQ:MGRM,Monogram Technologies Inc.,https://s3-symbol-logo.tradingview.com/monogram-orthopaedics.svg
NASDAQ:MGRT,Mega Fortune Company Limited,https://image-util.benzinga.com/api/v2/logos/file/image/KYG6005A1022/mark_composite_light__4f9708f024122092bfa08cdf22765542.png?height=60&max_width=&width=60&x-bz-cred=sb~W_AgkR8JardjkUIsIwOOhsJ1RKoR5ckiAvglJcPnR6eQCRz4sdau2Ckr52EHcRx5R_5bk0Q8F1sK-v2eaH6kSXl1a8FVWYpuOWTbs5bPf6-U2Tb44bRZ25pTyDJDKlySfO_vX6BN0omirew3oYpM_ex-U5CL&x-bz-exp=1753422118&x-bz-security-isin=KYG6005A1022&x-bz-security-symbol=MGRT&x-bz-signature=ea06dbeb809310079a36575e17b84ab61565c9dcfd9bb4c636464406c6262d81
NASDAQ:MGRX,"Mangoceuticals, Inc.",https://s3-symbol-logo.tradingview.com/mangoceuticals.svg
NASDAQ:MGTX,MeiraGTx Holdings plc,https://s3-symbol-logo.tradingview.com/meiragtx.svg
NASDAQ:MGX,"Metagenomi, Inc.",https://s3-symbol-logo.tradingview.com/metagenomi-inc.svg
NYSE:MGY,Magnolia Oil & Gas Corporation,https://s3-symbol-logo.tradingview.com/magnolia-oil-and-gas-corporation.svg
NASDAQ:MGYR,"Magyar Bancorp, Inc.",https://s3-symbol-logo.tradingview.com/magyar-bancorp.svg
AMEX:MHH,"Mastech Digital, Inc",https://s3-symbol-logo.tradingview.com/mastech-digital.svg
NYSE:MHK,"Mohawk Industries, Inc.",https://s3-symbol-logo.tradingview.com/mohawk-industries.svg
NYSE:MHO,"M/I Homes, Inc.",https://s3-symbol-logo.tradingview.com/m-i-homes.svg
NASDAQ:MHUA,"Meihua International Medical Technologies Co., Ltd.",https://s3-symbol-logo.tradingview.com/meihua-international-medical-technologies.svg
AMEX:MI,NFT Limited,https://s3-symbol-logo.tradingview.com/takung-art.svg
NASDAQ:MIDD,The Middleby Corporation,https://s3-symbol-logo.tradingview.com/middleby.svg
NASDAQ:MIGI,Mawson Infrastructure Group Inc.,https://s3-symbol-logo.tradingview.com/mawson-infrastructure.svg
NASDAQ:MIMI,Mint Incorporation Limited,https://s3-symbol-logo.tradingview.com/mint-incorporation-limited.svg
NASDAQ:MIND,"MIND Technology, Inc.",https://s3-symbol-logo.tradingview.com/mind-technology.svg
NYSE:MIR,"Mirion Technologies, Inc.",https://s3-symbol-logo.tradingview.com/mirion-technologies.svg
NASDAQ:MIRA,"MIRA Pharmaceuticals, Inc.",https://s3-symbol-logo.tradingview.com/mira-pharmaceuticals.svg
NASDAQ:MIRM,"Mirum Pharmaceuticals, Inc.",https://s3-symbol-logo.tradingview.com/mirum-pharmaceuticals.svg
NASDAQ:MIST,Milestone Pharmaceuticals Inc.,https://s3-symbol-logo.tradingview.com/milestone-pharmaceuticals.svg
NASDAQ:MITK,"Mitek Systems, Inc.",https://s3-symbol-logo.tradingview.com/mitek-systems.svg
AMEX:MITQ,"Moving iMage Technologies, Inc.",https://s3-symbol-logo.tradingview.com/moving-image-technologies.svg
NASDAQ:MJID,Majestic Ideal Holdings Ltd,https://image-util.benzinga.com/api/v2/logos/file/image/KYG5880S1057/mark_composite_light__87488fb8861d6a349fb711916a92715d.png?height=60&max_width=&width=60&x-bz-cred=sb~PlyK9_i1f87Pr0oU7eQh2w3hWL7mZBvhJ2lDxtPLufOOY6-oCKVoF85U5qNI76uLe2L5ZB4GrdmaY0Gdbn-eGGp6TrVu5QMIBtb_dQn9p_6aWa6Yt1LnuJKXrYdi4Sq7v9Ko55KHBsEhObLt9kKDnI65xE7n&x-bz-exp=1753422123&x-bz-security-isin=KYG5880S1057&x-bz-security-symbol=MJID&x-bz-signature=96125b41512227ff836286ca78bb6890595043ebbab1b869bc9b341b018d8664
NYSE:MKC,"McCormick & Company, Incorporated",https://s3-symbol-logo.tradingview.com/mccormick.svg
NASDAQ:MKDW,MKDWELL Tech Inc.,https://s3-symbol-logo.tradingview.com/mkdwell-tech.svg
NYSE:MKL,Markel Group Inc.,https://s3-symbol-logo.tradingview.com/markel.svg
NASDAQ:MKSI,MKS Inc.,https://s3-symbol-logo.tradingview.com/mks-instruments.svg
NASDAQ:MKTW,"MarketWise, Inc.",https://s3-symbol-logo.tradingview.com/marketwise.svg
NASDAQ:MKTX,"MarketAxess Holdings, Inc.",https://s3-symbol-logo.tradingview.com/marketaxess.svg
NASDAQ:MLAB,"Mesa Laboratories, Inc.",https://s3-symbol-logo.tradingview.com/mesa-laboratories.svg
NASDAQ:MLAC,Mountain Lake Acquisition Corp.,https://s3-symbol-logo.tradingview.com/mountain-lake-acquisition.svg
NASDAQ:MLEC,Moolec Science SA,https://s3-symbol-logo.tradingview.com/moolec-science-sa.svg
NASDAQ:MLGO,"MicroAlgo, Inc.",https://image-util.benzinga.com/api/v2/logos/file/image/1800392/mark_composite_light__b7a1f0804017431139325bd86604626c.png?height=60&max_width=&width=60&x-bz-cred=sb~j6vUI0FEBNt8xkBnbOgzDc7l1TJwE8HzQSWxsQAL_ua7fUJ0o9icwNvsx2s0MpzxM3pyOLkiAoB5Nxjpv8pTwFQo5opiNNdkhF6PGaQdBb0SsrItZzhbQNVjqYdY3GM5Q0kMV9SHq5DWkGdUB_4HFaj7uNUh&x-bz-exp=1753422128&x-bz-security-isin=KYG6077Y4005&x-bz-security-symbol=MLGO&x-bz-signature=b6f19462fee8316cde563bf643aedf6a3cccf66d94757ac4e5ee84498cc0fe67
NYSE:MLI,"Mueller Industries, Inc.",https://s3-symbol-logo.tradingview.com/mueller-industries.svg
NASDAQ:MLKN,"MillerKnoll, Inc.",https://s3-symbol-logo.tradingview.com/herman-miller.svg
NYSE:MLM,"Martin Marietta Materials, Inc.",https://s3-symbol-logo.tradingview.com/martin-marietta.svg
NYSE:MLNK,"MeridianLink, Inc.",https://s3-symbol-logo.tradingview.com/project-angel-parent.svg
NYSE:MLP,"Maui Land & Pineapple Company, Inc.",https://s3-symbol-logo.tradingview.com/maui-land-and-pineapple-company.svg
